country,district,segment,lid,official_value
新北市,新莊區,全安段,03680000,156000
新北市,新莊區,全安段,03690000,156000
新北市,新莊區,全安段,03700000,156000
新北市,新莊區,全安段,03710000,156000
新北市,新莊區,全安段,03720000,156000
新北市,新莊區,全安段,03730000,156000
新北市,新莊區,全安段,03740000,156000
新北市,新莊區,全安段,03750000,156000
新北市,新莊區,全安段,03760000,156000
新北市,新莊區,全安段,03770000,156000
新北市,新莊區,全安段,03780000,156000
新北市,新莊區,全安段,03790000,156000
新北市,新莊區,全安段,03800000,156000
新北市,新莊區,全安段,03810000,156000
新北市,新莊區,全安段,03820000,156000
新北市,新莊區,全安段,03830000,156000
新北市,新莊區,全安段,03840000,156000
新北市,新莊區,全安段,03850000,156000
新北市,新莊區,全安段,03860000,156000
新北市,新莊區,全安段,03870000,156000
新北市,新莊區,全安段,03870001,156000
新北市,新莊區,全安段,03870002,219701
新北市,新莊區,全安段,03880000,156000
新北市,新莊區,全安段,03890000,156000
新北市,新莊區,全安段,03900000,219935
新北市,新莊區,全安段,03910000,220363
新北市,新莊區,全安段,03920000,219204
新北市,新莊區,全安段,03930000,220115
新北市,新莊區,全安段,03940000,219342
新北市,新莊區,全安段,03950000,218652
新北市,新莊區,全安段,03960000,156000
新北市,新莊區,全安段,03970000,156000
新北市,新莊區,全安段,03970001,156000
新北市,新莊區,全安段,03980000,156000
新北市,新莊區,全安段,03990000,156000
新北市,新莊區,全安段,04000000,156000
新北市,新莊區,全安段,04010000,156000
新北市,新莊區,全安段,04020000,156000
新北市,新莊區,全安段,04030000,156000
新北市,新莊區,全安段,04040000,156000
新北市,新莊區,全安段,04050000,156000
新北市,新莊區,全安段,04060000,156000
新北市,新莊區,全安段,04070000,156000
新北市,新莊區,全安段,04080000,156000
新北市,新莊區,全安段,04090000,156000
新北市,新莊區,全安段,04100000,156000
新北市,新莊區,全安段,04110000,156000
新北市,新莊區,全安段,04120000,156000
新北市,新莊區,全安段,04130000,156000
新北市,新莊區,全安段,04140000,156000
新北市,新莊區,全安段,04150000,156000
新北市,新莊區,全安段,04160000,156000
新北市,新莊區,全安段,04170000,156000
新北市,新莊區,全安段,04180000,156000
新北市,新莊區,全安段,04190000,156000
新北市,新莊區,全安段,04200000,156000
新北市,新莊區,全安段,04210000,156000
新北市,新莊區,全安段,04220000,156000
新北市,新莊區,全安段,04230000,156000
新北市,新莊區,全安段,04240000,156000
新北市,新莊區,全安段,04250000,168517
新北市,新莊區,全安段,04260000,156000
新北市,新莊區,全安段,04270000,156000
新北市,新莊區,全安段,04280000,156000
新北市,新莊區,全安段,04290000,156000
新北市,新莊區,全安段,04300000,156000
新北市,新莊區,全安段,04310000,156000
新北市,新莊區,全安段,04320000,156000
新北市,新莊區,全安段,04330000,156000
新北市,新莊區,全安段,04340000,156000
新北市,新莊區,全安段,04350000,156000
新北市,新莊區,全安段,04360000,156000
新北市,新莊區,全安段,04370000,156000
新北市,新莊區,全安段,04380000,156000
新北市,新莊區,全安段,04390000,156000
新北市,新莊區,全安段,04400000,156000
新北市,新莊區,全安段,04410000,156000
新北市,新莊區,全安段,04420000,156000
新北市,新莊區,全安段,04430000,156000
新北市,新莊區,全安段,04440000,156000
新北市,新莊區,全安段,04450000,156000
新北市,新莊區,全安段,04460000,156000
新北市,新莊區,全安段,04470000,156000
新北市,新莊區,全安段,04480000,156000
新北市,新莊區,全安段,04490000,156000
新北市,新莊區,全安段,04500000,156000
新北市,新莊區,全安段,04510000,156000
新北市,新莊區,全安段,04520000,156000
新北市,新莊區,全安段,04530000,156000
新北市,新莊區,全安段,04540000,156000
新北市,新莊區,全安段,04550000,156000
新北市,新莊區,全安段,04560000,244292
新北市,新莊區,全安段,04570000,241091
新北市,新莊區,全安段,04580000,238855
新北市,新莊區,全安段,04590000,247108
新北市,新莊區,全安段,04600000,294000
新北市,新莊區,全安段,04610000,294000
新北市,新莊區,全安段,04620000,247411
新北市,新莊區,全安段,04630000,267372
新北市,新莊區,全安段,04640000,294000
新北市,新莊區,全安段,04650000,294000
新北市,新莊區,全安段,04660000,295058
新北市,新莊區,全安段,04670000,294914
新北市,新莊區,全安段,04680000,294000
新北市,新莊區,全安段,04690000,294000
新北市,新莊區,全安段,04700000,294000
新北市,新莊區,全安段,04710000,294000
新北市,新莊區,全安段,04720000,294262
新北市,新莊區,全安段,04730000,295656
新北市,新莊區,全安段,04740000,296921
新北市,新莊區,全安段,04750000,297000
新北市,新莊區,全安段,04760000,185525
新北市,新莊區,全安段,04760001,218096
新北市,新莊區,全安段,04770000,156000
新北市,新莊區,全安段,04780000,156000
新北市,新莊區,全安段,04790000,156000
新北市,新莊區,全安段,04800000,156000
新北市,新莊區,全安段,04810000,156000
新北市,新莊區,全安段,04820000,156000
新北市,新莊區,全安段,04830000,156000
新北市,新莊區,全安段,04840000,156000
新北市,新莊區,全安段,04850000,156000
新北市,新莊區,全安段,04860000,156000
新北市,新莊區,全安段,04870000,156000
新北市,新莊區,全安段,04880000,156000
新北市,新莊區,全安段,04890000,156000
新北市,新莊區,全安段,04900000,156000
新北市,新莊區,全安段,04910000,156000
新北市,新莊區,全安段,04920000,156000
新北市,新莊區,全安段,04930000,156000
新北市,新莊區,全安段,04940000,156000
新北市,新莊區,全安段,04950000,156000
新北市,新莊區,全安段,04960000,156000
新北市,新莊區,全安段,04970000,156000
新北市,新莊區,全安段,04980000,156000
新北市,新莊區,全安段,04990000,156000
新北市,新莊區,全安段,05000000,156000
新北市,新莊區,全安段,05010000,156000
新北市,新莊區,全安段,05020000,156000
新北市,新莊區,全安段,05030000,156000
新北市,新莊區,全安段,05040000,156000
新北市,新莊區,全安段,05050000,156000
新北市,新莊區,全安段,05060000,156000
新北市,新莊區,全安段,05070000,156000
新北市,新莊區,全安段,05080000,156000
新北市,新莊區,全安段,05090000,156000
新北市,新莊區,全安段,05100000,156000
新北市,新莊區,全安段,05110000,156000
新北市,新莊區,全安段,05120000,156000
新北市,新莊區,全安段,05130000,156000
新北市,新莊區,全安段,05140000,156000
新北市,新莊區,全安段,05150000,156000
新北市,新莊區,全安段,05160000,156000
新北市,新莊區,全安段,05170000,156000
新北市,新莊區,全安段,05180000,156000
新北市,新莊區,全安段,05190000,156000
新北市,新莊區,全安段,05200000,156000
新北市,新莊區,全安段,05210000,156000
新北市,新莊區,全安段,05220000,156000
新北市,新莊區,全安段,05230000,156000
新北市,新莊區,全安段,05240000,161753
新北市,新莊區,全安段,05250000,297000
新北市,新莊區,全安段,05260000,296648
新北市,新莊區,全安段,05270000,297000
新北市,新莊區,全安段,05280000,285311
新北市,新莊區,全安段,05290000,268264
新北市,新莊區,全安段,05300000,255109
新北市,新莊區,全安段,05310000,297000
新北市,新莊區,全安段,05320000,244689
新北市,新莊區,全安段,05330000,236723
新北市,新莊區,全安段,05340000,297000
新北市,新莊區,全安段,05350000,297000
新北市,新莊區,全安段,05360000,230772
新北市,新莊區,全安段,05370000,225964
新北市,新莊區,全安段,05380000,297000
新北市,新莊區,全安段,05390000,297000
新北市,新莊區,全安段,05400000,222157
新北市,新莊區,全安段,05410000,219098
新北市,新莊區,全安段,05420000,297000
新北市,新莊區,全安段,05430000,297000
新北市,新莊區,全安段,05440000,265472
新北市,新莊區,全安段,05450000,156000
新北市,新莊區,全安段,05460000,156000
新北市,新莊區,全安段,05470000,281039
新北市,新莊區,全安段,05480000,297000
新北市,新莊區,全安段,05490000,280926
新北市,新莊區,全安段,05500000,281645
新北市,新莊區,全安段,05510000,282435
新北市,新莊區,全安段,05520000,283267
新北市,新莊區,全安段,05530000,284042
新北市,新莊區,全安段,05540000,284691
新北市,新莊區,全安段,05550000,274553
新北市,新莊區,全安段,05560000,297000
新北市,新莊區,全安段,05570000,297000
新北市,新莊區,全安段,05570001,296726
新北市,新莊區,全安段,05580000,297000
新北市,新莊區,全安段,05590000,157800
新北市,新莊區,全安段,05600000,137000
新北市,新莊區,全安段,05610000,137000
新北市,新莊區,全安段,05620000,137000
新北市,新莊區,全安段,05620001,152000
新北市,新莊區,全安段,05620002,152000
新北市,新莊區,全安段,05620003,152000
新北市,新莊區,全安段,05630000,167501
新北市,新莊區,全安段,05640000,297000
新北市,新莊區,全安段,05650000,297000
新北市,新莊區,全安段,05660000,289156
新北市,新莊區,全安段,05670000,272046
新北市,新莊區,全安段,05680000,261896
新北市,新莊區,全安段,05690000,255240
新北市,新莊區,全安段,05700000,248179
新北市,新莊區,全安段,05710000,241770
新北市,新莊區,全安段,05720000,275004
新北市,新莊區,全安段,05730000,297000
新北市,新莊區,全安段,05740000,297000
新北市,新莊區,全安段,05750000,297000
新北市,新莊區,全安段,05760000,297000
新北市,新莊區,全安段,05770000,156176
新北市,新莊區,全安段,05780000,152000
新北市,新莊區,全安段,05790000,152000
新北市,新莊區,全安段,05800000,196124
新北市,新莊區,全安段,05810000,152000
新北市,新莊區,全安段,05820000,152000
新北市,新莊區,全安段,05830000,152000
新北市,新莊區,全安段,05840000,152000
新北市,新莊區,全安段,05850000,152000
新北市,新莊區,全安段,05860000,152000
新北市,新莊區,全安段,05870000,152000
新北市,新莊區,全安段,05870001,152000
新北市,新莊區,全安段,05880000,245308
新北市,新莊區,全安段,05890000,206390
新北市,新莊區,全安段,05900000,297000
新北市,新莊區,全安段,05910000,297000
新北市,新莊區,全安段,05920000,297000
新北市,新莊區,全安段,05930000,263534
新北市,新莊區,全安段,05940000,156945
新北市,新莊區,全安段,05950000,152000
新北市,新莊區,全安段,05960000,152000
新北市,新莊區,全安段,05970000,152000
新北市,新莊區,全安段,05980000,152000
新北市,新莊區,全安段,05990000,152000
新北市,新莊區,全安段,06000000,152000
新北市,新莊區,全安段,06010000,152000
新北市,新莊區,全安段,06020000,158612
新北市,新莊區,全安段,06030000,297000
新北市,新莊區,全安段,06040000,297000
新北市,新莊區,全安段,06050000,297000
新北市,新莊區,全安段,06060000,297000
新北市,新莊區,全安段,06070000,292273
新北市,新莊區,全安段,06080000,297000
新北市,新莊區,全安段,06090000,297000
新北市,新莊區,全安段,06100000,275511
新北市,新莊區,全安段,06110000,152000
新北市,新莊區,全安段,06120000,152000
新北市,新莊區,全安段,06130000,261577
新北市,新莊區,全安段,06140000,297000
新北市,新莊區,全安段,06150000,297000
新北市,新莊區,全安段,06160000,270857
新北市,新莊區,全安段,06170000,170053
新北市,新莊區,全安段,06180000,297000
新北市,新莊區,全安段,06190000,297000
新北市,新莊區,全安段,06200000,297000
新北市,新莊區,全安段,06210000,297000
新北市,新莊區,全安段,06220000,246903
新北市,新莊區,全安段,06230000,152000
新北市,新莊區,全安段,06240000,152000
新北市,新莊區,全安段,06250000,264622
新北市,新莊區,全安段,06260000,297000
新北市,新莊區,全安段,06270000,297000
新北市,新莊區,全安段,06280000,267696
新北市,新莊區,全安段,06290000,152000
新北市,新莊區,全安段,06300000,152000
新北市,新莊區,全安段,06310000,152000
新北市,新莊區,全安段,06320000,271422
新北市,新莊區,全安段,06330000,297000
新北市,新莊區,全安段,06340000,297000
新北市,新莊區,全安段,06350000,275888
新北市,新莊區,全安段,06360000,297000
新北市,新莊區,全安段,06380000,152000
新北市,新莊區,全安段,06390000,152000
新北市,新莊區,全安段,06410000,297000
新北市,新莊區,全安段,06420000,297000
新北市,新莊區,全安段,06430000,297000
新北市,新莊區,全安段,06440000,269885
新北市,新莊區,全安段,06450000,294651
新北市,新莊區,全安段,06460000,152000
新北市,新莊區,全安段,06470000,152000
新北市,新莊區,全安段,06480000,152000
新北市,新莊區,全安段,06490000,152000
新北市,新莊區,全安段,06500000,152000
新北市,新莊區,全安段,06510000,152000
新北市,新莊區,全安段,06520000,152000
新北市,新莊區,全安段,06530000,152000
新北市,新莊區,全安段,06540000,152000
新北市,新莊區,全安段,06550000,152000
新北市,新莊區,全安段,06560000,152000
新北市,新莊區,全安段,06570000,152000
新北市,新莊區,全安段,06580000,152000
新北市,新莊區,全安段,06590000,152000
新北市,新莊區,全安段,06600000,152000
新北市,新莊區,全安段,06610000,152000
新北市,新莊區,全安段,06620000,152000
新北市,新莊區,全安段,06630000,152000
新北市,新莊區,全安段,06640000,152000
新北市,新莊區,全安段,06650000,152000
新北市,新莊區,全安段,06660000,152000
新北市,新莊區,全安段,06670000,152000
新北市,新莊區,全安段,06680000,152000
新北市,新莊區,全安段,06690000,152000
新北市,新莊區,全安段,06700000,152000
新北市,新莊區,全安段,06710000,152000
新北市,新莊區,全安段,06720000,152000
新北市,新莊區,全安段,06730000,276019
新北市,新莊區,全安段,06740001,297000
新北市,新莊區,全安段,06750000,297000
新北市,新莊區,全安段,06770001,297000
新北市,新莊區,全安段,06780000,250542
新北市,新莊區,全安段,06790000,152000
新北市,新莊區,全安段,06800000,152000
新北市,新莊區,全安段,06810000,152000
新北市,新莊區,全安段,06820000,152000
新北市,新莊區,全安段,06830000,238609
新北市,新莊區,全安段,06840000,297000
新北市,新莊區,全安段,06850000,297000
新北市,新莊區,全安段,06860000,297000
新北市,新莊區,全安段,06870000,297000
新北市,新莊區,全安段,06880000,297000
新北市,新莊區,全安段,06890000,297000
新北市,新莊區,全安段,06900000,297000
新北市,新莊區,全安段,06910000,297000
新北市,新莊區,全安段,06920000,297000
新北市,新莊區,全安段,06930000,251934
新北市,新莊區,全安段,06940000,219454
新北市,新莊區,全安段,06950000,296580
新北市,新莊區,全安段,06960000,164180
新北市,新莊區,全安段,06970000,152000
新北市,新莊區,全安段,06980000,160309
新北市,新莊區,全安段,06990000,196805
新北市,新莊區,全安段,07000000,297000
新北市,新莊區,全安段,07010000,297000
新北市,新莊區,全安段,07020000,277121
新北市,新莊區,全安段,07030000,297000
新北市,新莊區,全安段,07040000,295279
新北市,新莊區,全安段,07050000,294000
新北市,新莊區,全安段,07060000,294000
新北市,新莊區,全安段,07070000,294000
新北市,新莊區,全安段,07080000,294300
新北市,新莊區,全安段,07090000,295362
新北市,新莊區,全安段,07100000,295513
新北市,新莊區,全安段,07110000,295514
新北市,新莊區,全安段,07120000,283319
新北市,新莊區,全安段,07130000,229471
新北市,新莊區,全安段,07140000,221978
新北市,新莊區,全安段,07150000,227090
新北市,新莊區,全安段,07200000,294000
新北市,新莊區,全安段,07210000,186648
新北市,新莊區,全安段,07220000,152000
新北市,新莊區,全安段,07230000,152000
新北市,新莊區,全安段,07240000,152000
新北市,新莊區,全安段,07250000,152000
新北市,新莊區,全安段,07260000,227672
新北市,新莊區,全安段,07270000,263470
新北市,新莊區,全安段,07280000,152000
新北市,新莊區,全安段,07290000,152000
新北市,新莊區,全安段,07300000,273609
新北市,新莊區,全安段,07310000,262661
新北市,新莊區,全安段,07320000,274276
新北市,新莊區,全安段,07330000,270826
新北市,新莊區,全安段,07340000,152000
新北市,新莊區,全安段,07350000,152000
新北市,新莊區,全安段,07360000,152000
新北市,新莊區,全安段,07370000,152000
新北市,新莊區,全安段,07380000,152000
新北市,新莊區,全安段,07390000,152000
新北市,新莊區,全安段,07400000,152000
新北市,新莊區,全安段,07410000,152000
新北市,新莊區,全安段,07420000,152000
新北市,新莊區,全安段,07420001,152000
新北市,新莊區,全安段,07430000,152000
新北市,新莊區,全安段,07440000,152000
新北市,新莊區,全安段,07450000,152000
新北市,新莊區,全安段,07460000,152000
新北市,新莊區,全安段,07470000,152000
新北市,新莊區,全安段,07480000,152000
新北市,新莊區,全安段,07490000,152000
新北市,新莊區,全安段,07500000,152000
新北市,新莊區,全安段,07510000,152000
新北市,新莊區,全安段,07520000,152000
新北市,新莊區,全安段,07530000,152000
新北市,新莊區,全安段,07540000,152000
新北市,新莊區,全安段,07550000,152000
新北市,新莊區,全安段,07560000,152000
新北市,新莊區,全安段,07570000,152000
新北市,新莊區,全安段,07580000,152000
新北市,新莊區,全安段,07590000,152000
新北市,新莊區,全安段,07600000,231832
新北市,新莊區,全安段,07610000,221431
新北市,新莊區,全安段,07620000,218505
新北市,新莊區,全安段,07630000,152000
新北市,新莊區,全安段,07640000,152000
新北市,新莊區,全安段,07650000,218670
新北市,新莊區,全安段,07660000,218469
新北市,新莊區,全安段,07670000,152000
新北市,新莊區,全安段,07680000,152000
新北市,新莊區,全安段,07690000,152000
新北市,新莊區,全安段,07700000,152000
新北市,新莊區,全安段,07710000,218351
新北市,新莊區,全安段,07710001,217266
新北市,新莊區,全安段,07720000,152000
新北市,新莊區,全安段,07720001,237810
新北市,新莊區,全安段,07730000,270000
新北市,新莊區,全安段,07740000,270000
新北市,新莊區,全安段,07750000,270000
新北市,新莊區,全安段,07760000,270000
新北市,新莊區,全安段,07770000,270000
新北市,新莊區,全安段,07780000,270000
新北市,新莊區,全安段,07790000,268867
新北市,新莊區,全安段,07800000,266661
新北市,新莊區,全安段,07810000,263994
新北市,新莊區,全安段,07820000,269469
新北市,新莊區,全安段,07830000,185772
新北市,新莊區,全安段,07840000,152743
新北市,新莊區,全安段,07850000,167517
新北市,新莊區,全安段,07850001,195648
新北市,新莊區,全安段,07860000,152000
新北市,新莊區,全安段,07870000,152000
新北市,新莊區,全安段,07880000,152000
新北市,新莊區,全安段,07890000,152000
新北市,新莊區,全安段,07900000,152000
新北市,新莊區,全安段,07900001,152000
新北市,新莊區,全安段,07910000,152000
新北市,新莊區,全安段,07920000,152000
新北市,新莊區,全安段,07930000,152000
新北市,新莊區,全安段,07940000,152000
新北市,新莊區,全安段,07950000,152000
新北市,新莊區,全安段,07960000,152000
新北市,新莊區,全安段,07970000,152000
新北市,新莊區,全安段,07980000,152000
新北市,新莊區,全安段,07990000,152000
新北市,新莊區,全安段,08000000,152000
新北市,新莊區,全安段,08010000,152000
新北市,新莊區,全安段,08020000,152000
新北市,新莊區,全安段,08030000,152000
新北市,新莊區,全安段,08040000,152000
新北市,新莊區,全安段,08050000,152000
新北市,新莊區,全安段,08050001,152000
新北市,新莊區,全安段,08060000,152000
新北市,新莊區,全安段,08070000,152000
新北市,新莊區,全安段,08080000,152000
新北市,新莊區,全安段,08090000,152000
新北市,新莊區,全安段,08100000,152000
新北市,新莊區,全安段,08110000,152000
新北市,新莊區,全安段,08120000,166644
新北市,新莊區,全安段,08130000,152000
新北市,新莊區,全安段,08140000,152000
新北市,新莊區,全安段,08150000,152000
新北市,新莊區,全安段,08260000,217219
新北市,新莊區,全安段,08380000,152000
新北市,新莊區,全安段,08390000,152000
新北市,新莊區,全安段,08400000,152000
新北市,新莊區,全安段,08410000,152000
新北市,新莊區,全安段,08420000,152000
新北市,新莊區,全安段,08430000,152000
新北市,新莊區,全安段,08440000,152000
新北市,新莊區,全安段,08450000,152000
新北市,新莊區,全安段,08460000,152000
新北市,新莊區,全安段,08470000,152000
新北市,新莊區,全安段,08480000,152000
新北市,新莊區,全安段,08490000,152000
新北市,新莊區,全安段,08500000,152000
新北市,新莊區,全安段,08510000,152000
新北市,新莊區,全安段,08510001,152000
新北市,新莊區,全安段,08520000,152000
新北市,新莊區,全安段,08520001,152000
新北市,新莊區,全安段,08530000,152000
新北市,新莊區,全安段,08540000,152000
新北市,新莊區,全安段,08550000,152000
新北市,新莊區,全安段,08550001,152000
新北市,新莊區,全安段,08560000,152000
新北市,新莊區,全安段,08570000,152000
新北市,新莊區,全安段,08570001,152000
新北市,新莊區,全安段,08580000,152000
新北市,新莊區,全安段,08590000,152000
新北市,新莊區,全安段,08600000,152000
新北市,新莊區,全安段,08610000,152000
新北市,新莊區,全安段,08620000,152000
新北市,新莊區,全安段,08630000,152000
新北市,新莊區,全安段,08640000,152000
新北市,新莊區,全安段,08650000,152000
新北市,新莊區,全安段,08660000,152000
新北市,新莊區,全安段,08670000,152000
新北市,新莊區,全安段,08680000,152000
新北市,新莊區,全安段,08690000,152000
新北市,新莊區,全安段,08700000,152000
新北市,新莊區,全安段,08710000,152000
新北市,新莊區,全安段,08720000,152000
新北市,新莊區,全安段,08730000,152000
新北市,新莊區,全安段,08740000,152000
新北市,新莊區,全安段,08750000,152000
新北市,新莊區,全安段,08760000,152000
新北市,新莊區,全安段,08770000,152000
新北市,新莊區,全安段,08780000,152000
新北市,新莊區,全安段,08790000,152000
新北市,新莊區,全安段,08800000,152000
新北市,新莊區,全安段,08810000,152000
新北市,新莊區,全安段,08820000,152000
新北市,新莊區,全安段,08830000,152000
新北市,新莊區,全安段,08840000,152000
新北市,新莊區,全安段,08850000,152000
新北市,新莊區,全安段,08860000,152000
新北市,新莊區,全安段,08870000,152000
新北市,新莊區,全安段,08880000,152000
新北市,新莊區,全安段,08890000,152000
新北市,新莊區,全安段,08900000,152000
新北市,新莊區,全安段,08910000,152000
新北市,新莊區,全安段,08920000,152000
新北市,新莊區,全安段,08930000,152000
新北市,新莊區,全安段,08940000,152000
新北市,新莊區,全安段,08950000,152000
新北市,新莊區,全安段,08960000,152000
新北市,新莊區,全安段,08970000,152000
新北市,新莊區,全安段,08980000,152000
新北市,新莊區,全安段,08990000,152000
新北市,新莊區,全安段,09000000,152000
新北市,新莊區,全安段,09010000,152000
新北市,新莊區,全安段,09020000,165004
新北市,新莊區,全安段,09030000,152000
新北市,新莊區,全安段,09040000,152000
新北市,新莊區,全安段,09050000,152000
新北市,新莊區,全安段,09060000,152000
新北市,新莊區,全安段,09070000,152000
新北市,新莊區,全安段,09080000,152000
新北市,新莊區,全安段,09090000,152000
新北市,新莊區,全安段,09100000,152000
新北市,新莊區,全安段,09110000,152000
新北市,新莊區,全安段,09120000,152000
新北市,新莊區,全安段,09130000,152000
新北市,新莊區,全安段,09140000,152000
新北市,新莊區,全安段,09150000,152000
新北市,新莊區,全安段,09160000,152000
新北市,新莊區,全安段,09170000,152000
新北市,新莊區,全安段,09180000,152000
新北市,新莊區,全安段,09190000,152000
新北市,新莊區,全安段,09200000,152000
新北市,新莊區,全安段,09210000,152000
新北市,新莊區,全安段,09230000,152000
新北市,新莊區,全安段,09240000,152000
新北市,新莊區,全安段,09250000,152000
新北市,新莊區,全安段,09260000,152000
新北市,新莊區,全安段,09270000,152000
新北市,新莊區,全安段,09280000,152000
新北市,新莊區,全安段,09290000,152000
新北市,新莊區,全安段,09300000,152000
新北市,新莊區,全安段,09310000,152000
新北市,新莊區,全安段,09320000,152000
新北市,新莊區,全安段,09330000,152000
新北市,新莊區,全安段,09340000,152000
新北市,新莊區,全安段,09350000,184049
新北市,新莊區,全安段,09370000,152000
新北市,新莊區,全安段,09380000,152000
新北市,新莊區,全安段,09390000,152000
新北市,新莊區,全安段,09400000,152000
新北市,新莊區,全安段,09410000,152000
新北市,新莊區,全安段,09410001,152000
新北市,新莊區,全安段,09420000,258519
新北市,新莊區,全安段,09450000,245574
新北市,新莊區,全安段,09460000,247533
新北市,新莊區,全安段,09470000,238411
新北市,新莊區,全安段,09480000,152000
新北市,新莊區,全安段,09490000,152000
新北市,新莊區,全安段,09500000,152000
新北市,新莊區,全安段,09510000,152000
新北市,新莊區,全安段,09520000,152000
新北市,新莊區,全安段,09530000,152000
新北市,新莊區,全安段,09540000,152000
新北市,新莊區,全安段,09550000,152000
新北市,新莊區,全安段,09560000,152000
新北市,新莊區,全安段,09570000,152000
新北市,新莊區,全安段,09580000,152000
新北市,新莊區,全安段,09590000,152000
新北市,新莊區,全安段,09600000,152000
新北市,新莊區,全安段,09610000,152000
新北市,新莊區,全安段,09620000,152000
新北市,新莊區,全安段,09630000,152000
新北市,新莊區,全安段,09640000,152000
新北市,新莊區,全安段,09650000,152000
新北市,新莊區,全安段,09660000,152000
新北市,新莊區,全安段,09670000,152000
新北市,新莊區,全安段,09680000,152000
新北市,新莊區,全安段,09690000,152000
新北市,新莊區,全安段,09700000,152000
新北市,新莊區,全安段,09710000,152000
新北市,新莊區,全安段,09720000,152000
新北市,新莊區,全安段,09730000,172095
新北市,新莊區,全安段,09740000,270000
新北市,新莊區,全安段,09750000,270000
新北市,新莊區,全安段,09760000,192285
新北市,新莊區,全安段,09770000,270000
新北市,新莊區,全安段,09780000,269988
新北市,新莊區,全安段,09780001,106000
新北市,新莊區,全安段,09790000,166538
新北市,新莊區,全安段,09790001,106000
新北市,新莊區,全安段,09800000,152000
新北市,新莊區,全安段,09800001,106000
新北市,新莊區,全安段,09810000,152000
新北市,新莊區,全安段,09820000,152000
新北市,新莊區,全安段,09830000,152000
新北市,新莊區,全安段,09840000,152000
新北市,新莊區,全安段,09850000,152000
新北市,新莊區,全安段,09860000,152000
新北市,新莊區,全安段,09870000,152000
新北市,新莊區,全安段,09880000,152000
新北市,新莊區,全安段,09890000,152000
新北市,新莊區,全安段,09900000,152000
新北市,新莊區,全安段,09910000,152000
新北市,新莊區,全安段,09920000,152000
新北市,新莊區,全安段,09930000,152000
新北市,新莊區,全安段,09940000,152000
新北市,新莊區,全安段,09950000,152000
新北市,新莊區,全安段,09960000,152000
新北市,新莊區,全安段,09970000,152000
新北市,新莊區,全安段,09980000,152000
新北市,新莊區,全安段,09990000,152000
新北市,新莊區,全安段,10000000,152000
新北市,新莊區,全安段,10010000,152000
新北市,新莊區,全安段,10020000,152000
新北市,新莊區,全安段,10030000,152000
新北市,新莊區,全安段,10040000,152000
新北市,新莊區,全安段,10050000,152000
新北市,新莊區,全安段,10060000,152000
新北市,新莊區,全安段,10070000,152000
新北市,新莊區,全安段,10080000,152000
新北市,新莊區,全安段,10090000,152000
新北市,新莊區,全安段,10100000,152000
新北市,新莊區,全安段,10100001,152000
新北市,新莊區,全安段,10110000,152000
新北市,新莊區,全安段,10110001,152000
新北市,新莊區,全安段,10110002,152000
新北市,新莊區,全安段,10110003,152000
新北市,新莊區,全安段,10110004,152000
新北市,新莊區,全安段,10110005,152000
新北市,新莊區,全安段,10110006,152000
新北市,新莊區,全安段,10120000,152000
新北市,新莊區,全安段,10130000,152000
新北市,新莊區,全安段,10140000,152000
新北市,新莊區,全安段,10150000,152000
新北市,新莊區,全安段,10160000,152000
新北市,新莊區,全安段,10170000,152000
新北市,新莊區,全安段,10180000,152000
新北市,新莊區,全安段,10190000,152000
新北市,新莊區,全安段,10200000,152000
新北市,新莊區,全安段,10210000,152000
新北市,新莊區,全安段,10220000,152000
新北市,新莊區,全安段,10230000,152000
新北市,新莊區,全安段,10240000,152000
新北市,新莊區,全安段,10250000,152000
新北市,新莊區,全安段,10260000,152000
新北市,新莊區,全安段,10270000,152000
新北市,新莊區,全安段,10280000,152000
新北市,新莊區,全安段,10290000,152000
新北市,新莊區,全安段,10300000,152000
新北市,新莊區,全安段,10310000,152000
新北市,新莊區,全安段,10320000,152000
新北市,新莊區,全安段,10330000,152000
新北市,新莊區,全安段,10340000,152000
新北市,新莊區,全安段,10350000,152000
新北市,新莊區,全安段,10360000,152000
新北市,新莊區,全安段,10370000,152000
新北市,新莊區,全安段,10380000,152000
新北市,新莊區,全安段,10390000,152000
新北市,新莊區,全安段,10400000,152000
新北市,新莊區,全安段,10400001,152000
新北市,新莊區,全安段,10410000,152000
新北市,新莊區,全安段,10420000,152000
新北市,新莊區,全安段,10430000,152000
新北市,新莊區,全安段,10440000,152000
新北市,新莊區,全安段,10450000,152000
新北市,新莊區,全安段,10460000,152000
新北市,新莊區,全安段,10470000,152000
新北市,新莊區,全安段,10470001,152000
新北市,新莊區,全安段,10480000,152000
新北市,新莊區,全安段,10480001,152000
新北市,新莊區,全安段,10490000,152000
新北市,新莊區,全安段,10490001,152000
新北市,新莊區,全安段,10500000,152000
新北市,新莊區,全安段,10500001,152000
新北市,新莊區,全安段,10510000,152000
新北市,新莊區,全安段,10510001,152000
新北市,新莊區,全安段,10520000,152000
新北市,新莊區,全安段,10520001,152000
新北市,新莊區,全安段,10530000,152000
新北市,新莊區,全安段,10540000,152000
新北市,新莊區,全安段,10550000,152000
新北市,新莊區,全安段,10560000,152000
新北市,新莊區,全安段,10570000,152000
新北市,新莊區,全安段,10580000,152000
新北市,新莊區,全安段,10590000,152000
新北市,新莊區,全安段,10600000,152000
新北市,新莊區,全安段,10610000,152000
